"","date","event","data","row_id"
"52",2025-07-30 23:16:00,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.70 mA] - PhasicAmplitude = [0.85 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.85 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",60
"53",2025-07-30 23:16:33,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.75 mA] - PhasicAmplitude = [0.85 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.85 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",61
"54",2025-07-30 23:17:08,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.80 mA] - PhasicAmplitude = [0.85 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.85 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",62
"55",2025-07-30 23:17:21,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.80 mA] - PhasicAmplitude = [0.90 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.85 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",63
"56",2025-07-30 23:17:50,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.85 mA] - PhasicAmplitude = [0.90 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.90 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",64
"57",2025-07-30 23:18:06,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.85 mA] - PhasicAmplitude = [0.90 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [30 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.90 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",65
"58",2025-07-30 23:18:27,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.85 mA] - PhasicAmplitude = [0.90 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.90 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",66
"59",2025-07-30 23:20:53,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.90 mA] - PhasicAmplitude = [0.95 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.95 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",67
"60",2025-07-30 23:21:49,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.8] sec - FallTime = [0.3] sec - TonicAmplitude = [0.90 mA] - PhasicAmplitude = [1.05 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.95 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",68
"61",2025-07-30 23:23:35,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [0.90 mA] - PhasicAmplitude = [1.05 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [0.95 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",69
"62",2025-07-30 23:24:00,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [0.95 mA] - PhasicAmplitude = [1.05 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.00 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",70
"63",2025-07-30 23:25:33,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.00 mA] - PhasicAmplitude = [1.05 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.05 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",71
"64",2025-07-30 23:29:34,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.05 mA] - PhasicAmplitude = [1.10 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.10 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",72
"65",2025-07-30 23:31:26,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.05 mA] - PhasicAmplitude = [1.15 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.10 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",73
"66",2025-07-30 23:33:40,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.05 mA] - PhasicAmplitude = [1.20 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.10 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",74
"67",2025-07-30 23:34:04,"LogTherapyEnd","TherapyDuration = [2665 sec] - TherapyEndCause = [StopByOrder]",75
"68",2025-07-30 23:36:56,"LogTherapyStart","BatteryLevel = [2.89 V] - LeadImpedance = [1413 Ohms] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off]",76
"69",2025-07-30 23:38:06,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.15 mA] - PhasicAmplitude = [1.25 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",77
"70",2025-07-30 23:38:33,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.15 mA] - PhasicAmplitude = [1.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [305.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",78
"71",2025-07-30 23:39:45,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.15 mA] - PhasicAmplitude = [1.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [335.5 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",79
"72",2025-07-30 23:41:06,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.15 mA] - PhasicAmplitude = [1.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [366.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.20 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",80
"73",2025-07-30 23:41:31,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.25 mA] - PhasicAmplitude = [1.30 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [366.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.30 mA] - MinPhasicAmplitude = [1.30 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",81
"74",2025-07-30 23:41:58,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.25 mA] - PhasicAmplitude = [1.40 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [366.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.50 mA] - MinPhasicAmplitude = [1.30 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",82
"75",2025-07-30 23:43:15,"LogProgramming","Device mode = [Ready] - Magnet mode = [Safety M.] - Balance mode = [Active] - TranstImpedPulseTerm = [IMP1-Case] - UprightPauseMode = [Enabled] - RollPauseMode = [Enabled] - GyroscopeMode = [Disabled] - PhasicTime = [1.5 sec] - TherapyRate = [25] bpm - RiseTime = [0.5] sec - FallTime = [0.3] sec - TonicAmplitude = [1.00 mA] - PhasicAmplitude = [1.45 mA] - OnsetRampTime = [0 min] - EndingRampTime = [0 min] - PulseWidth = [366.0 micro sec] - Frequency = [40 Hz] - InterphasePeriod = [30.5 micro sec] - BurstCycles = [2 cycles] - TherapyLength = [480] min - TherapyDelay = [0 min] - UprightPause = [10 min] - RollPause = [0 min] - MaxPhasicAmplitude = [1.50 mA] - MinPhasicAmplitude = [1.30 mA] - AmplitudeStep = [0.05 mA] - Terminal[0] = [+] - Terminal[1] = [-] - Terminal[2] = [+] - Terminal[3] = [Off] - Terminal[4] = [Off] - TranstImpedSamplingRate = [One stim. pulse] - StepUpVoltage = [Auto]",83
